,date,lat,lon,mask,lst,lstn,ndvi,vcr,prec
3219,2019-06-02,39.72916666310752,-122.27916665571226,5.0,310.36,,0.2732,78.0,0.7180651426315308
3220,2019-06-10,39.72916666310752,-122.27916665571226,9.0,320.1,,0.2751,78.0,0.0
3221,2019-06-18,39.72916666310752,-122.27916665571226,9.0,,297.86,0.2751,78.0,0.0
3228,2019-06-02,39.82916666309856,-122.04583332239983,5.0,302.42,293.82,0.6568,73.0,0.362812876701355
3229,2019-06-10,39.82916666309856,-122.04583332239983,5.0,312.44,289.12,0.7019000000000001,73.0,0.0
3230,2019-06-18,39.82916666309856,-122.04583332239983,5.0,,295.88,0.7019000000000001,73.0,0.0
3237,2019-06-02,33.304166663683105,-115.53749998964955,5.0,318.8,295.64,0.2419,82.0,0.0
3238,2019-06-10,33.304166663683105,-115.53749998964955,5.0,,298.88,0.25720000000000004,82.0,0.0
3239,2019-06-18,33.304166663683105,-115.53749998964955,5.0,323.94,294.98,0.25720000000000004,82.0,0.0
3240,2019-06-02,35.78749999679397,-120.75416665584888,5.0,307.7,286.66,0.2546,72.0,0.3780973255634308
3241,2019-06-10,35.78749999679397,-120.75416665584888,5.0,,,0.2409,72.0,0.0
3242,2019-06-18,35.78749999679397,-120.75416665584888,5.0,,287.84000000000003,0.2409,72.0,0.0
3249,2019-06-02,37.77916666328221,-118.96249998934272,5.0,296.86,261.64,0.3528,48.0,0.2381170392036438
3250,2019-06-10,37.77916666328221,-118.96249998934272,5.0,,,0.3678,48.0,0.0
3251,2019-06-18,37.77916666328221,-118.96249998934272,9.0,307.86,280.14,0.3678,48.0,0.10498836636543274
3252,2019-06-02,37.77916666328221,-118.9708333226753,5.0,296.86,261.64,0.3528,54.0,0.2381170392036438
3253,2019-06-10,37.77916666328221,-118.9708333226753,5.0,,,0.3678,54.0,0.0
3254,2019-06-18,37.77916666328221,-118.9708333226753,9.0,307.86,280.14,0.3678,54.0,0.10498836636543274
3258,2019-06-02,37.7874999966148,-118.9708333226753,5.0,296.86,,0.46730000000000005,53.0,0.2381170392036438
3259,2019-06-10,37.7874999966148,-118.9708333226753,5.0,,,0.37110000000000004,53.0,0.0
3260,2019-06-18,37.7874999966148,-118.9708333226753,9.0,308.0,279.62,0.37110000000000004,53.0,0.10498836636543274
3261,2019-06-02,38.0374999965924,-122.53749998902245,5.0,297.92,,0.464,77.0,-99.0
3262,2019-06-10,38.0374999965924,-122.53749998902245,5.0,312.08,,0.4393,77.0,-99.0
3263,2019-06-18,38.0374999965924,-122.53749998902245,5.0,,289.0,0.4393,77.0,-99.0
3264,2019-06-02,39.770833329770454,-120.62083332252749,5.0,295.32,283.48,0.6879000000000001,65.0,0.0
3265,2019-06-10,39.770833329770454,-120.62083332252749,5.0,304.54,,0.6298,65.0,0.0
3266,2019-06-18,39.770833329770454,-120.62083332252749,5.0,,287.58,0.6298,65.0,0.0
3276,2019-06-02,40.07083332974358,-123.070833322308,5.0,297.1,,0.47800000000000004,45.0,0.17867770791053772
3277,2019-06-10,40.07083332974358,-123.070833322308,5.0,305.34000000000003,284.62,0.5342,45.0,0.0
3278,2019-06-18,40.07083332974358,-123.070833322308,8.0,299.2,289.76,0.5342,45.0,0.0
3324,2019-06-02,37.37083332998546,-119.14583332265963,5.0,290.3,,0.5105000000000001,46.0,0.16635662317276
3325,2019-06-10,37.37083332998546,-119.14583332265963,5.0,289.52,,0.5063,46.0,0.06534834206104279
3326,2019-06-18,37.37083332998546,-119.14583332265963,5.0,301.2,282.04,0.5063,46.0,0.5858057141304016
3345,2019-06-02,35.279166663506174,-119.47083332263051,5.0,314.78000000000003,290.56,0.1312,16.0,0.18664832413196564
3346,2019-06-10,35.279166663506174,-119.47083332263051,5.0,313.36,294.58,0.16160000000000002,16.0,0.0
3347,2019-06-18,35.279166663506174,-119.47083332263051,5.0,323.0,294.36,0.16160000000000002,16.0,0.0
3357,2019-06-02,32.64583333040875,-114.89583332304036,,,,,,-99.0
3358,2019-06-10,32.64583333040875,-114.89583332304036,,,,,,-99.0
3359,2019-06-18,32.64583333040875,-114.89583332304036,,,,,,-99.0
3360,2019-06-02,33.65416666365175,-116.99583332285223,5.0,,,0.385,77.0,0.0
3361,2019-06-10,33.65416666365175,-116.99583332285223,5.0,,292.3,0.30060000000000003,77.0,0.0
3362,2019-06-18,33.65416666365175,-116.99583332285223,8.0,312.76,287.54,0.30060000000000003,77.0,0.0
3363,2019-06-02,33.645833330319164,-117.00416665618482,5.0,,,0.38580000000000003,78.0,0.0
3364,2019-06-10,33.645833330319164,-117.00416665618482,5.0,,290.76,0.35050000000000003,78.0,0.0
3365,2019-06-18,33.645833330319164,-117.00416665618482,5.0,312.68,287.0,0.35050000000000003,78.0,0.0
3366,2019-06-02,33.645833330319164,-116.99583332285223,5.0,,,0.40080000000000005,72.0,0.0
3367,2019-06-10,33.645833330319164,-116.99583332285223,5.0,,290.96,0.36250000000000004,72.0,0.0
3368,2019-06-18,33.645833330319164,-116.99583332285223,5.0,313.12,286.8,0.36250000000000004,72.0,0.0
3372,2019-06-02,33.65416666365175,-117.01249998951741,5.0,,,0.4302,69.0,0.0
3373,2019-06-10,33.65416666365175,-117.01249998951741,5.0,,293.92,0.4249,69.0,0.0
3374,2019-06-18,33.65416666365175,-117.01249998951741,5.0,311.62,287.94,0.4249,69.0,0.0
3375,2019-06-02,36.704166663378516,-119.33749998930912,5.0,313.12,,0.42160000000000003,88.0,0.3630240559577942
3376,2019-06-10,36.704166663378516,-119.33749998930912,5.0,,,0.6175,88.0,0.0
3377,2019-06-18,36.704166663378516,-119.33749998930912,5.0,318.1,,0.6175,88.0,0.7464509010314941
3393,2019-06-02,32.53749999708512,-116.69583332287911,,,,,,0.0
3394,2019-06-10,32.53749999708512,-116.69583332287911,,,,,,0.0
3395,2019-06-18,32.53749999708512,-116.69583332287911,,,,,,0.0
3399,2019-06-02,33.39583333034156,-117.31249998949053,5.0,,,0.5045000000000001,63.0,0.0
3400,2019-06-10,33.39583333034156,-117.31249998949053,5.0,,288.14,0.4893,63.0,0.0
3401,2019-06-18,33.39583333034156,-117.31249998949053,5.0,,,0.4893,63.0,0.0
3411,2019-06-02,34.27916666359576,-117.84583332277609,5.0,,285.1,0.5722,66.0,0.0
3412,2019-06-10,34.27916666359576,-117.84583332277609,5.0,,289.88,0.5614,66.0,0.0
3413,2019-06-18,34.27916666359576,-117.84583332277609,5.0,305.26,,0.5614,66.0,0.0
3414,2019-06-02,34.28749999692835,-117.84583332277609,5.0,,284.84000000000003,0.6237,65.0,0.0
3415,2019-06-10,34.28749999692835,-117.84583332277609,5.0,,,0.5809000000000001,65.0,0.0
3416,2019-06-18,34.28749999692835,-117.84583332277609,5.0,304.04,,0.5809000000000001,65.0,0.0
3423,2019-06-02,36.704166663378516,-119.32916665597654,5.0,313.02,,0.5575,84.0,0.3630240559577942
3424,2019-06-10,36.704166663378516,-119.32916665597654,5.0,304.06,,0.5039,84.0,0.0
3425,2019-06-18,36.704166663378516,-119.32916665597654,5.0,318.12,,0.5039,84.0,0.7464509010314941
3429,2019-06-02,36.97083333002129,-119.9791666559183,5.0,307.26,,0.6974,73.0,0.17633365094661713
3430,2019-06-10,36.97083333002129,-119.9791666559183,5.0,305.62,,0.6514,73.0,0.040788546204566956
3431,2019-06-18,36.97083333002129,-119.9791666559183,5.0,313.04,296.06,0.6514,73.0,0.270447313785553
3432,2019-06-02,36.97916666335388,-119.98749998925089,5.0,309.58,289.48,0.6698000000000001,75.0,0.17633365094661713
3433,2019-06-10,36.97916666335388,-119.98749998925089,5.0,306.72,,0.6,75.0,0.040788546204566956
3434,2019-06-18,36.97916666335388,-119.98749998925089,5.0,315.44,296.08,0.6,75.0,0.270447313785553
3435,2019-06-02,37.562499996634955,-120.59583332252973,5.0,305.12,292.88,0.646,56.0,0.0
3436,2019-06-10,37.562499996634955,-120.59583332252973,8.0,,,0.5038,56.0,0.0
3437,2019-06-18,37.562499996634955,-120.59583332252973,5.0,310.96,295.94,0.5038,56.0,0.0
3441,2019-06-02,37.662499996625996,-121.34583332246254,5.0,304.48,,0.6009,75.0,0.27403897047042847
3442,2019-06-10,37.662499996625996,-121.34583332246254,5.0,311.5,,0.6414000000000001,75.0,0.0
3443,2019-06-18,37.662499996625996,-121.34583332246254,5.0,310.6,292.0,0.6414000000000001,75.0,0.44552165269851685
3444,2019-06-02,39.770833329770454,-120.6124999891949,5.0,295.32,283.98,0.7137,51.0,0.0
3445,2019-06-10,39.770833329770454,-120.6124999891949,5.0,306.16,,0.6884,51.0,0.0
3446,2019-06-18,39.770833329770454,-120.6124999891949,5.0,,287.58,0.6884,51.0,0.0
3489,2019-06-02,39.98749999641771,-121.04583332248941,5.0,296.5,,0.7584000000000001,49.0,0.0
3490,2019-06-10,39.98749999641771,-121.04583332248941,5.0,299.8,,0.7387,49.0,0.0
3491,2019-06-18,39.98749999641771,-121.04583332248941,5.0,,292.78000000000003,0.7387,49.0,0.0
3534,2019-06-02,38.02083332992723,-122.23749998904933,5.0,,,0.4995,70.0,0.16665488481521606
3535,2019-06-10,38.02083332992723,-122.23749998904933,5.0,317.02,,0.35710000000000003,70.0,0.07877366244792938
3536,2019-06-18,38.02083332992723,-122.23749998904933,5.0,,286.56,0.35710000000000003,70.0,0.0
3549,2019-06-02,37.05416666334716,-120.045833322579,5.0,306.0,291.48,0.5597,76.0,0.17633365094661713
3550,2019-06-10,37.05416666334716,-120.045833322579,5.0,309.5,,0.5435,76.0,0.040788546204566956
3551,2019-06-18,37.05416666334716,-120.045833322579,5.0,311.68,295.56,0.5435,76.0,0.270447313785553
3555,2019-06-02,37.21249999666631,-121.89583332241327,5.0,299.88,,0.4328,58.0,0.14857985079288483
3556,2019-06-10,37.21249999666631,-121.89583332241327,5.0,,,0.3421,58.0,0.0
3557,2019-06-18,37.21249999666631,-121.89583332241327,5.0,306.18,289.88,0.3421,58.0,0.0
3558,2019-06-02,37.21249999666631,-121.90416665574585,5.0,298.38,286.36,0.5755,61.0,0.14857985079288483
3559,2019-06-10,37.21249999666631,-121.90416665574585,5.0,,,0.5782,61.0,0.0
3560,2019-06-18,37.21249999666631,-121.90416665574585,5.0,305.38,289.54,0.5782,61.0,0.0
3561,2019-06-02,36.66249999671558,-120.13749998923745,5.0,307.46,,0.1303,26.0,0.04833521693944931
3562,2019-06-10,36.66249999671558,-120.13749998923745,5.0,310.58,,0.20350000000000001,26.0,0.03663624823093414
3563,2019-06-18,36.66249999671558,-120.13749998923745,5.0,,296.04,0.20350000000000001,26.0,0.22917665541172028
3564,2019-06-02,36.27916666341659,-120.14583332257004,5.0,303.72,290.64,0.8394,61.0,0.22686441242694855
3565,2019-06-10,36.27916666341659,-120.14583332257004,5.0,,,0.7134,61.0,0.043797146528959274
3566,2019-06-18,36.27916666341659,-120.14583332257004,5.0,,291.92,0.7134,61.0,0.0
3576,2019-06-02,34.56249999690371,-118.1541666560818,5.0,317.5,,0.2505,58.0,0.1372150182723999
3577,2019-06-10,34.56249999690371,-118.1541666560818,5.0,,,0.24400000000000002,58.0,0.0
3578,2019-06-18,34.56249999690371,-118.1541666560818,5.0,321.18,,0.24400000000000002,58.0,0.0
3579,2019-06-02,33.92083333029453,-117.08749998951069,5.0,,280.42,0.3267,79.0,0.0
3580,2019-06-10,33.92083333029453,-117.08749998951069,5.0,,294.64,0.29600000000000004,79.0,0.0
3581,2019-06-18,33.92083333029453,-117.08749998951069,5.0,313.90000000000003,289.0,0.29600000000000004,79.0,0.0
3582,2019-06-02,33.92083333029453,-117.09583332284328,5.0,,279.6,0.26980000000000004,81.0,0.0
3583,2019-06-10,33.92083333029453,-117.09583332284328,5.0,,294.3,0.2187,81.0,0.0
3584,2019-06-18,33.92083333029453,-117.09583332284328,5.0,314.06,288.74,0.2187,81.0,0.0
3588,2019-06-02,33.92083333029453,-117.11249998950845,5.0,,279.3,0.22540000000000002,71.0,0.0
3589,2019-06-10,33.92083333029453,-117.11249998950845,5.0,,293.40000000000003,0.2036,71.0,0.0
3590,2019-06-18,33.92083333029453,-117.11249998950845,5.0,313.24,288.2,0.2036,71.0,0.0
3591,2019-06-02,33.929166663627115,-117.08749998951069,5.0,,,0.35150000000000003,75.0,0.0
3592,2019-06-10,33.929166663627115,-117.08749998951069,5.0,,294.72,0.3078,75.0,0.0
3593,2019-06-18,33.929166663627115,-117.08749998951069,5.0,313.62,288.94,0.3078,75.0,0.0
3594,2019-06-02,33.929166663627115,-117.09583332284328,5.0,,,0.35150000000000003,76.0,0.0
3595,2019-06-10,33.929166663627115,-117.09583332284328,5.0,,294.72,0.3078,76.0,0.0
3596,2019-06-18,33.929166663627115,-117.09583332284328,5.0,313.62,288.94,0.3078,76.0,0.0
3597,2019-06-02,35.5791666634793,-119.27083332264843,5.0,304.2,290.6,0.3191,58.0,0.2768162488937378
3598,2019-06-10,35.5791666634793,-119.27083332264843,5.0,306.14,290.2,0.3546,58.0,0.0
3599,2019-06-18,35.5791666634793,-119.27083332264843,5.0,308.72,,0.3546,58.0,0.09286237508058548
3600,2019-06-02,35.92083333011536,-119.2874999893136,5.0,309.08,290.44,0.5890000000000001,83.0,0.4430111050605774
3601,2019-06-10,35.92083333011536,-119.2874999893136,5.0,308.26,288.76,0.5039,83.0,0.048438481986522675
3602,2019-06-18,35.92083333011536,-119.2874999893136,5.0,311.52,,0.5039,83.0,0.0
3603,2019-06-02,35.92083333011536,-119.29583332264619,5.0,308.88,290.5,0.6007,88.0,0.4430111050605774
3604,2019-06-10,35.92083333011536,-119.29583332264619,5.0,308.3,288.76,0.5423,88.0,0.048438481986522675
3605,2019-06-18,35.92083333011536,-119.29583332264619,5.0,310.46,,0.5423,88.0,0.0
3606,2019-06-02,35.97083333011088,-119.02916665600341,5.0,313.44,,0.3924,83.0,0.3107747435569763
3607,2019-06-10,35.97083333011088,-119.02916665600341,5.0,316.78000000000003,,0.36710000000000004,83.0,0.0
3608,2019-06-18,35.97083333011088,-119.02916665600341,5.0,318.76,,0.36710000000000004,83.0,0.34329620003700256
3609,2019-06-02,35.99583333010864,-121.31249998913219,5.0,300.86,287.26,0.4131,82.0,0.11263272911310196
3610,2019-06-10,35.99583333010864,-121.31249998913219,5.0,313.74,289.86,0.3793,82.0,0.09439399838447571
3611,2019-06-18,35.99583333010864,-121.31249998913219,5.0,,289.52,0.3793,82.0,0.0
3612,2019-06-02,36.30416666341435,-119.62083332261707,5.0,313.8,292.0,0.27090000000000003,79.0,0.28019455075263977
3613,2019-06-10,36.30416666341435,-119.62083332261707,5.0,320.5,291.40000000000003,0.334,79.0,0.11893203109502792
3614,2019-06-18,36.30416666341435,-119.62083332261707,5.0,318.68,295.82,0.334,79.0,0.05900389328598976
3615,2019-06-02,36.4624999967335,-119.59583332261931,5.0,305.54,291.44,0.5957,47.0,0.26070326566696167
3616,2019-06-10,36.4624999967335,-119.59583332261931,5.0,310.58,,0.4743,47.0,0.03828103095293045
3617,2019-06-18,36.4624999967335,-119.59583332261931,5.0,311.16,,0.4743,47.0,0.09199796617031097
3624,2019-06-02,36.87916666336284,-119.98749998925089,5.0,306.96,,0.5880000000000001,74.0,0.17633365094661713
3625,2019-06-10,36.87916666336284,-119.98749998925089,5.0,309.46,,0.4988,74.0,0.040788546204566956
3626,2019-06-18,36.87916666336284,-119.98749998925089,5.0,,296.48,0.4988,74.0,0.270447313785553
3627,2019-06-02,37.16249999667079,-120.25416665589367,5.0,305.92,291.44,0.5375,64.0,0.04752471297979355
3628,2019-06-10,37.16249999667079,-120.25416665589367,5.0,307.74,,0.5707,64.0,0.0
3629,2019-06-18,37.16249999667079,-120.25416665589367,5.0,311.68,294.94,0.5707,64.0,0.25837641954421997
3630,2019-06-02,37.55416666330237,-120.63749998919266,5.0,304.36,292.64,0.4052,85.0,0.0
3631,2019-06-10,37.55416666330237,-120.63749998919266,5.0,,,0.4531,85.0,0.0
3632,2019-06-18,37.55416666330237,-120.63749998919266,8.0,307.98,295.66,0.4531,85.0,0.30400025844573975
3633,2019-06-02,37.55416666330237,-120.62916665586008,5.0,304.72,292.72,0.45830000000000004,67.0,0.0
3634,2019-06-10,37.55416666330237,-120.62916665586008,5.0,,,0.4559,67.0,0.0
3635,2019-06-18,37.55416666330237,-120.62916665586008,8.0,311.5,295.72,0.4559,67.0,0.30400025844573975
3636,2019-06-02,38.2291666632419,-121.52083332244686,5.0,301.28000000000003,,0.5395,66.0,0.5558187961578369
3637,2019-06-10,38.2291666632419,-121.52083332244686,5.0,310.62,,0.601,66.0,0.0
3638,2019-06-18,38.2291666632419,-121.52083332244686,5.0,309.34000000000003,290.02,0.601,66.0,0.15024180710315704
3645,2019-06-02,38.2291666632419,-121.55416665577721,5.0,303.58,,0.6293000000000001,79.0,0.5558187961578369
3646,2019-06-10,38.2291666632419,-121.55416665577721,5.0,315.32,,0.6544,79.0,0.0
3647,2019-06-18,38.2291666632419,-121.55416665577721,5.0,311.3,290.26,0.6544,79.0,0.15024180710315704
3648,2019-06-02,38.262499996572245,-122.43749998903141,5.0,301.48,286.94,0.3602,55.0,-99.0
3649,2019-06-10,38.262499996572245,-122.43749998903141,5.0,317.02,,0.3582,55.0,-99.0
3650,2019-06-18,38.262499996572245,-122.43749998903141,5.0,,287.88,0.3582,55.0,-99.0
3651,2019-06-02,38.71249999653193,-121.61249998910532,5.0,305.78000000000003,,0.47300000000000003,60.0,0.7197216153144836
3652,2019-06-10,38.71249999653193,-121.61249998910532,5.0,311.2,,0.2862,60.0,0.0
3653,2019-06-18,38.71249999653193,-121.61249998910532,5.0,312.74,291.62,0.2862,60.0,0.6436238288879395
3678,2019-06-02,40.08749999640875,-123.07916665564059,5.0,,,0.5035000000000001,61.0,0.17867770791053772
3679,2019-06-10,40.08749999640875,-123.07916665564059,5.0,304.32,285.62,0.5967,61.0,0.0
3680,2019-06-18,40.08749999640875,-123.07916665564059,8.0,301.08,289.88,0.5967,61.0,0.0
3699,2019-06-02,37.98749999659688,-121.77916665575705,5.0,306.6,,0.3047,70.0,0.23642247915267944
3700,2019-06-10,37.98749999659688,-121.77916665575705,5.0,317.24,,0.306,70.0,0.0
3701,2019-06-18,37.98749999659688,-121.77916665575705,5.0,316.28000000000003,292.7,0.306,70.0,0.0
3708,2019-06-02,37.979166663264294,-121.77916665575705,5.0,305.06,,0.3417,66.0,0.23642247915267944
3709,2019-06-10,37.979166663264294,-121.77916665575705,5.0,316.48,,0.317,66.0,0.0
3710,2019-06-18,37.979166663264294,-121.77916665575705,5.0,316.08,292.6,0.317,66.0,0.0
3729,2019-06-02,35.587499996811886,-119.27083332264843,5.0,302.18,290.6,0.4665,81.0,0.2768162488937378
3730,2019-06-10,35.587499996811886,-119.27083332264843,5.0,303.76,290.04,0.5277000000000001,81.0,0.0
3731,2019-06-18,35.587499996811886,-119.27083332264843,9.0,305.14,,0.5277000000000001,81.0,0.09286237508058548
3735,2019-06-02,34.8208333302139,-118.75416665602805,5.0,308.58,,0.2728,25.0,0.5208064317703247
3736,2019-06-10,34.8208333302139,-118.75416665602805,5.0,,,0.34990000000000004,25.0,0.0
3737,2019-06-18,34.8208333302139,-118.75416665602805,5.0,,293.38,0.34990000000000004,25.0,0.0
3744,2019-06-02,39.920833329757016,-122.42083332236624,5.0,311.62,,0.4788,70.0,0.8197660446166992
3745,2019-06-10,39.920833329757016,-122.42083332236624,5.0,321.48,289.76,0.3866,70.0,0.0
3746,2019-06-18,39.920833329757016,-122.42083332236624,5.0,321.40000000000003,294.8,0.3866,70.0,0.0
3747,2019-06-02,39.920833329757016,-122.42916665569882,5.0,311.64,,0.4733,83.0,0.8197660446166992
3748,2019-06-10,39.920833329757016,-122.42916665569882,5.0,322.04,289.08,0.382,83.0,0.0
3749,2019-06-18,39.920833329757016,-122.42916665569882,5.0,321.14,295.0,0.382,83.0,0.0
3750,2019-06-02,39.91249999642443,-122.42916665569882,5.0,311.54,,0.48800000000000004,77.0,0.8197660446166992
3751,2019-06-10,39.91249999642443,-122.42916665569882,5.0,320.6,291.22,0.3694,77.0,0.0
3752,2019-06-18,39.91249999642443,-122.42916665569882,5.0,320.48,295.8,0.3694,77.0,0.0
3759,2019-06-02,39.91249999642443,-122.42083332236624,5.0,311.34000000000003,,0.48260000000000003,79.0,0.8197660446166992
3760,2019-06-10,39.91249999642443,-122.42083332236624,5.0,320.86,291.22,0.342,79.0,0.0
3761,2019-06-18,39.91249999642443,-122.42083332236624,5.0,320.72,296.18,0.342,79.0,0.0
3777,2019-06-02,32.53749999708512,-116.8291666562005,,,,,,0.0
3778,2019-06-10,32.53749999708512,-116.8291666562005,,,,,,0.0
3779,2019-06-18,32.53749999708512,-116.8291666562005,,,,,,0.0
3798,2019-06-02,35.91249999678277,-121.22916665580632,5.0,303.28000000000003,287.02,0.42800000000000005,87.0,0.11263272911310196
3799,2019-06-10,35.91249999678277,-121.22916665580632,5.0,317.12,283.32,0.3778,87.0,0.09439399838447571
3800,2019-06-18,35.91249999678277,-121.22916665580632,8.0,,288.02,0.3778,87.0,0.0
3801,2019-06-02,35.92083333011536,-121.23749998913891,5.0,303.40000000000003,286.96,0.44270000000000004,75.0,0.11263272911310196
3802,2019-06-10,35.92083333011536,-121.23749998913891,5.0,317.12,283.18,0.4032,75.0,0.09439399838447571
